ID,URL,Title,body,Country,Group,Protest,Protest_Typ,Discrim,Discrim_Type
656,https://www.murrayvalleystandard.com.au/story/6739289/australia-digging-in-against-chinese-anger/,Australia digging in against Chinese anger,,AUS,chinese,0,0,0,0
661,https://www.grandprix.com.au/fan-zone/news/what-time-does-chinese-virtual-grand-prix-start-australia,What time does the Chinese Virtual Grand Prix start in Australia?,,none,none,0,0,0,0
662,https://www.youtube.com/watch?v=og8DfCvr4J0,Chinese not allowed in Supermarkets in Australia .,,AUS,chinese,0,0,0,0
668,https://www.skynews.com.au/details/_6148272237001,Coronavirus pandemic 'highlights serious problems with the Chinese Communist Party' | Sky News Australia,,AUS,none,0,0,0,0
669,https://smallcaps.com.au/chinese-trade-western-australia-post-covid-19-mines-minister-bill-johnston/,Chinese trade still on radar for Western Australia post COVID-19 according to mines minister Bill Johnston,,AUS,none,0,0,0,0
678,https://www.snafu-solomon.com/2020/03/a-chinese-national-just-made.html,A Chinese national just made a terrible/unexplainable move in Australia..,,AUS,none,0,0,0,0
682,https://www.youtube.com/watch?v=FmPN_6KxIW4,Chinese man is stopped from entering a supermarket in Australia,,AUS,chinese,0,0,0,0
685,https://news.yahoo.com/australia-rejects-chinese-economic-coercion-070632730.html,Australia rejects Chinese 'economic coercion' threat amid planned coronavirus probe,,AUS,none,0,0,0,0
692,https://www.youtube.com/watch?v=XQYgtGDagBo,Australia Complains Of Low-Quality Of Chinese Rapid Test Kits | ABP News,,AUS,none,0,0,0,0
693,https://www.youtube.com/watch?v=wDhXAZU9NlM,Coronavirus is bioweapon ?  | Chinese Spies Busted in America & Australia - Report  of  Anna Khait,,none,none,0,0,0,0
696,https://www.youtube.com/watch?v=fjTEnbw-XW8,"Australia Supermarkets à¤®à¥‡à¤‚ Chinese à¤²à¥‹à¤—à¥‹à¤‚ à¤•à¥€ Entry Ban, Video Viral",,AUS,none,0,0,0,0
697,https://www.dailytelegraph.com.au/news/national/two-chinese-scientists-from-a-wuhan-lab-found-to-be-studying-bats-in-australia/video/f3a2fd3128a1719763f4bf7fbac92e99,Two Chinese scientists from a Wuhan lab found to be studying bats inÂ Australia,,AUS,none,0,0,0,0
708,https://australian-news.site/chinese-media-boss-calls-australia-the-gum-stuck-to-chinas-shoe-as-coronavirus-fallout-escalates/,Chinese Media Boss Calls Australia the â€˜Gum Stuck to Chinaâ€™s Shoeâ€™ As Coronavirus Fallout Escalates,,none,none,0,0,0,0
710,https://www.devdiscourse.com/article/health/1025470-australia-rejects-chinese-economic-coercion-threat-amid-planned-coronavirus-probe,Australia rejects Chinese 'economic coercion' threat amid planned coronavirus probe,,AUS,none,0,0,0,0
711,https://www.skynews.com.au/details/_6152210820001,Chinese publicity 'trying to shape the debate' surrounding coronavirus | Sky News Australia,,AUS,chinese,0,0,0,0
712,https://bonzablogger.wordpress.com/2020/04/18/virgin-australia-rescue-deal-by-chinese-airlines-7news-com-au-april-182020/,"Virgin Australia rescue deal by Chinese airlines: 7NEWS.com.au â€“ April 18,2020",,none,none,0,0,0,0
716,https://deakinsbeard.home.blog/2020/04/27/australia-chinese-coronavirus-dont-believe-the-hype/,Australia & the Chinese Coronavirus: Donâ€™t Believe the Hype,,none,none,0,0,0,0
717,https://blog.sociihub.com/coronavirus-dutton-wants-transparency-from-chinese-government-nine-news-australia/37908/,Coronavirus: Dutton 'wants transparency' from Chinese government | Nine News Australia | Sociihub Blog,,none,none,0,0,0,0
719,https://www.skynews.com.au/details/_6146800156001,Chinese city 'moves into the 21st century and bans dog meat' | Sky News Australia,,none,none,0,0,0,0
729,https://www.msn.com/en-us/news/world/australia-nets-10m-chinese-virus-tests-despite-diplomatic-row/ar-BB13lCVN,Australia nets 10M Chinese virus tests despite diplomatic row,,none,none,0,0,0,0
730,https://www.themandarin.com.au/131936-fraces-adamson-called-chinese-ambassador-over-suggestions-public-would-boycott-australia/,Frances Adamson called Chinese ambassador over suggestions public would boycott Australia | The Mandarin,,AUS,chinese,0,0,0,0
735,https://www.youtube.com/watch?v=noZvJyRLU1I,Chinese Spies Busted in America & Australia,,none,none,0,0,0,0
738,http://newsmobile.in/articles/2020/04/18/are-chinese-individuals-not-being-allowed-in-supermarkets-in-australia-heres-the-truth/,Are Chinese individuals not being allowed in supermarkets in Australia? Hereâ€™s the truth,,AUS,chinese,0,0,0,0
739,https://www.ibtimes.com/mining-boss-nets-10-mn-chinese-virus-tests-australia-despite-row-2966916,Mining Boss Nets 10 Mn Chinese Virus Tests For Australia Despite Row,,AUS,chinese,0,0,0,0
743,https://www.indyaspeak.com/news/so-far-59-thousand-deaths-australia-reports-chinese-meat-markets-hand-behind-infection-1480-killed-in-24-hours-in-america-54975.html,So Far 59 Thousand Deaths Australia Reports Chinese Meat Markets Hand Behind Infection 1480 Killed In 24 Hours In America,,AUS,chinese,0,0,0,0
746,https://www.thepeninsulaqatar.com/article/27/04/2020/Australia-rejects-Chinese-economic-coercion-threat-amid-planned-coronavirus-probe,Australia rejects Chinese 'economic coercion' threat amid planned coronavirus probe,,AUS,chinese,0,0,0,0
747,https://www.dtnext.in/News/World/2020/04/28001733/1227234/Australia-rejects-Chinese-economic-coercion-threat-.vpf,Australia rejects Chinese â€˜economic coercionâ€™ threat amid COVID probe,,AUS,chinese,0,0,0,0
752,http://zla.biz/australia-rejects-chinese-economic-coercion-threat-amid-planned-coronavirus-probe/,Australia rejects Chinese â€˜economic coercionâ€™ threat amid planned coronavirus probe,,AUS,chinese,0,0,0,0
756,https://www.youtube.com/watch?v=STEAM_wxmf8,Going back to Hobart with Chinese friend - Hitchhike Australia #11,,none,none,0,0,0,0
759,http://www.gopbriefingroom.com/index.php?topic=399935.0,Australia rejects Chinese 'economic coercion' threat amid planned coronavirus probe,,AUS,chinese,1,1,0,0
762,https://www.youtube.com/watch?v=NHOfgioxzLw,not even the safetycars can save a bad strat - AOR OCEANIA F1 LEAGUE S6 ROUND 7 | Chinese GP,,none,none,0,0,0,0
764,http://co-creatingournewearth.blogspot.com/2020/04/two-chinese-scientists-from-wuhan-lab.html,Chinese scientists from Wuhan lab studied bats in Australia,,none,none,0,0,0,0
767,https://www.banglaviral.com/chinese-govt-official-slams-australias-push-for-investigation-into-coronavirus-outbreak-abc-news/,Chinese Govt official slams Australia's push for investigation into coronavirus outbreak | ABC News - Bangla Viral,,none,none,0,0,0,0
771,https://news.mb.com.ph/2020/04/14/australia-aid-plane-to-vanuatu-delayed-as-chinese-plane-was-parked-at-port-vila-airport/,Australia aid plane to Vanuatu delayed as Chinese plane was parked at Port Vila airport,,none,none,0,0,0,0
777,https://www.news.com.au/national/less-chinese-impact-and-ownership-in-australia-pauline-hanson/video/df950b8a27db0f4e0a1fd4088d188ac9,â€˜Less Chinese impact and ownershipâ€™ in Australia: Pauline Hanson,,AUS,chinese,0,0,0,0
780,https://apple.news/A8DmTPDZpRYG5s2w_Sr3_bA,Now the CHINESE are considering buying Virgin Australia,,AUS,chinese,0,0,0,0
798,https://www.youtube.com/watch?v=5qtN3raaAQ4,Man Whipping CCP in front Chinese embassy Australia  Covid19 Pandemic Wuhun Virus  Coronavirus 2020,,AUS,none,0,0,0,0
800,https://english.thesaigontimes.vn/76370/australia-rejects-chinese-economic-coercion-threat-amid-planned-coronavirus-probe.html,Australia rejects Chinese 'economic coercion' threat amid planned coronavirus probe,,none,none,0,0,0,0
801,https://www.businesswire.com/news/home/20200420005373/en/Impact-COVID-19-Australian-Payments-Industry-Australia-Lose,Impact of COVID-19 on the Australian Payments Industry: Australia Could Lose A$5.64bn in Inbound Toursim Receipts from Chinese Visitors Between Jan-May 2020,,AUS,none,0,0,0,0
807,https://www.sbs.com.au/language/english/audio/australia-pushes-for-an-independent-inquiry-of-the-coronavirus-but-a-possible-reaction-of-chinese-consumers-looms-over-the-country,"Australia pushes for an independent inquiry of the coronavirus, but a possible reaction of Chinese consumers looms over the country",,AUS,none,0,0,0,0
817,https://www.bbc.co.uk/sounds/play/w3ct0t0m,The Documentary - Chinese Dreams - Chinese Dreams: Australia - BBC Sounds,,none,chinese,1,2,0,0
827,https://www.heraldsun.com.au/news/national/less-chinese-impact-and-ownership-in-australia-pauline-hanson/video/df950b8a27db0f4e0a1fd4088d188ac9,â€˜Less Chinese impact and ownershipâ€™ in Australia: PaulineÂ Hanson,,AUS,none,0,0,0,0
828,https://www.abc.net.au/news/2020-05-06/chinese-state-owned-companies-buy-up-water-in-murray-darling/12215548,Chinese state-owned company buys up water in the Murray-Darling,,AUS,none,0,0,0,0
829,https://www.dailymail.co.uk/news/article-8292073/How-Chinese-state-owned-company-buying-scarce-Australia-water-rights-Murray-Darling.html,How a Chinese state-owned company has been buying up scarce Australia water rights in Murray-Darling,,AUS,none,0,0,0,0
833,https://www.abc.net.au/news/2020-05-19/chinese-embassy-australia-credit-coronavirus-inquiry-a-joke/12262968,Chinese embassy ridicules Australia for claiming vindication for global coronavirus inquiry,,AUS,none,0,0,0,0
846,https://www.9news.com.au/world/chinese-h20-stealth-bomber-can-target-australia-asia-pacific/8b92c7c1-9df9-4e5f-a275-dc815134ea80,Chinese H20 stealth bomber can target Australia Asia Pacific,,AUS,none,0,0,0,0
853,https://www.rt.com/news/489173-china-australia-us-dog/,â€˜GIANT KANGAROOâ€™ acting as â€˜dog of the USâ€™: Chinese newspaper mocks Australia amid trade row,,AUS,chinese,0,0,0,0
857,https://au.news.yahoo.com/chinese-blasts-australia-after-dilpomatic-spat-064809217.html,Chinese citizens label Australia the dog of the US in trade war,,AUS,chinese,0,0,0,0
863,https://thenewdaily.com.au/news/coronavirus/2020/05/19/chinese-embassy-australia-virus-inquiry/,Chinese embassy ridicules Australia claims on global virus inquiry,,AUS,none,0,0,0,0
867,https://www.theepochtimes.com/proactive-stance-on-chinese-regime-benefited-australia-in-virus-response_3360070.html,Proactive Stance on Chinese Regime Benefited Australia in Virus Response,,AUS,none,0,0,0,0
875,https://www.skynews.com.au/australia-news/politics/australia-should-take-chinese-officials-at-their-word/video/946638607e81ede1d235214a657bde3b,Labor MP insists Australia should â€˜take Chinese officials at their wordâ€™,,AUS,none,0,0,0,0
877,https://www.afr.com/world/asia/chinese-traders-may-cancel-australia-orders-due-to-political-risk-20200514-p54syv,Chinese traders may cancel Australia orders due to political risk,,AUS,chinese,0,0,0,0
879,https://apple.news/ApmIILvSPS9G63YrdbFKAvA,Chinese officials refuse to call Australia back as coronavirus trade tensions bubble over,,AUS,chinese,0,0,0,0
880,https://www.scmp.com/economy/china-economy/article/3086451/australia-began-anti-dumping-probes-chinese-aluminium-steel,"Australia began anti-dumping probes into Chinese aluminium, steel and A4 paper in 2020",,AUS,none,0,0,0,0
882,https://www.dailystar.co.uk/news/world-news/australia-unveils-new-ai-combat-21975095,Australia unveils new AI combat drone to counter growing Chinese military menace,,AUS,none,0,0,0,0
883,http://asaa.asn.au/censorship-and-sinology-in-the-era-of-chinese-neo-authoritarianism/,Censorship and Sinology in the Era of Chinese Neo-Authoritarianism - Asian Studies Association of Australia,,none,chinese,0,0,0,0
887,https://www.republicworld.com/world-news/rest-of-the-world-news/chinese-embassy-says-australias-claim-of-wha-vindication-a-joke.html,Chinese embassy says Australia's claim of WHA vindication 'a joke' - Republic World,,AUS,none,0,0,0,0
890,https://www.youtube.com/watch?v=BG8eLolhIVM,Chinese New Year Celebration Ocean Dragon Watermans Bay Perth CNY Australia,,none,none,0,0,0,0
895,https://www.skynews.com.au/details/_6158247523001,Cheaper energy prices will make Australia competitive against 'Chinese slave labour' | Sky News Australia,,AUS,none,0,0,0,0
903,https://www.youtube.com/watch?v=-jTjxPvBCYQ,Cheaper energy prices will make Australia competitive against 'Chinese slave labour',,AUS,none,0,0,0,0
904,https://www.channelnewsasia.com/news/world/covid-19-chinese-embassy-says-australia-claim-of-who-vindication-12748330,COVID-19: Chinese embassy says Australia claim of WHO vindication 'a joke',,none,none,0,0,0,0
910,https://www.michaelsmithnews.com/2020/05/chinese-embassy-ridicules-australia-over-call-for-independent-review-of-wuhan-virus.html,Chinese Embassy ridicules Australia over call for independent review of Wuhan Virus,,AUS,none,0,0,0,0
914,https://www.skynews.com.au/details/_6157878054001,Ambassador 'out of step' with Chinese leadership | Sky News Australia,,AUS,none,0,0,0,0
916,https://www.globaltimes.cn/content/1188054.shtml,Chinese businesses need to watch out for risks from Australia,,AUS,chinese,0,0,0,0
920,https://www.techmeme.com/200507/p14,"Israeli security company says hackers linked to the Chinese military have used Aria-body, a cyberattack tool, on governments and firms in Australia and SE Asia",,none,none,0,0,0,0
925,https://www.thepigeonexpress.com/us-uk-nz-canada-and-australia-intelligence-find-that-coronavirus-originated-in-a-chinese-market/,"US, UK, NZ, Canada and Australia intelligence find that coronavirus originated in a Chinese market â€¢ The Pigeon Express",,none,none,0,0,0,0
926,https://www.abc.net.au/radio/newcastle/programs/mornings/china-town/11979994,"Reflecting on Chinese heritage, history and culture in Australia",,AUS,chinese,0,0,0,0
927,https://www.msn.com/en-au/news/australia/coronavirus-australia-live-news-who-says-tedros-adhanom-ghebreyesus-never-spoke-to-chinese-president-xi-jinping-by-phone/ar-BB13S6Oz,Coronavirus Australia live news: WHO says Tedros Adhanom Ghebreyesus never spoke to Chinese President Xi Jinping by phone,,none,none,0,0,0,0
929,https://www.statista.com/statistics/1086549/australia-education-export-income-chinese-students/,Australia - education export income from Chinese students 2019 | Statista,,AUS,chinese,0,0,0,0
931,http://www.theunknownbutnothidden.com/chinese-mercy-flight-australia-quietly-took-back-large-amounts-baby-milk-formula/,"Chinese â€˜Mercy Flightâ€™ to Australia, Quietly Took Back Large Amounts of Baby Milk Formula",,none,none,0,0,0,0
938,https://www.futuredirections.org.au/publication/australia-china-trade-dispute-has-australia-become-too-reliant-on-the-chinese-market/,Australia-China Trade Dispute: Has Australia Become too Reliant on the Chinese Market? - Future Directions International,,none,none,0,0,0,0
943,https://www.fxstreet.com/news/chinese-experts-tariffs-on-barley-not-the-only-problem-australia-may-face-global-times-202005102143,Chinese experts: Tariffs on barley not the only problem Australia may face â€“ Global Times,,AUS,none,0,0,0,0
947,https://uk.reuters.com/article/uk-health-coronavirus-australia-china-idUKKBN22H0EF,Australia PM says new coronavirus most likely emerged from Chinese wildlife market,,none,none,0,0,0,0
954,https://www.yenisafak.com/en/life/australia-pm-says-new-coronavirus-most-likely-emerged-from-chinese-wildlife-market-3518625,Australia PM says new coronavirus most likely emerged from Chinese wildlife market,,AUS,none,0,0,0,0
955,https://pezou.com/news/chinese-investment-in-australia-continues-to-decline-us-holds-top-spot.html,"Chinese Investment in Australia Continues to Decline, US Holds Top Spot",,none,none,0,0,0,0
956,https://talesfromtheconspiratum3474421390.wordpress.com/2020/05/20/giant-kangaroo-acting-as-dog-of-the-us-chinese-newspaper-mocks-australia-amid-trade-row/,â€˜GIANT KANGAROOâ€™ acting as â€˜dog of the USâ€™: Chinese newspaper mocks Australia amid trade row,,AUS,none,0,0,0,0
959,https://australian-news.site/chinese-company-buys-up-rights-to-australias-scarce-water-supply-in-drought-ravaged-region/,Chinese Company Buys Up Rights to Australia's Scarce Water Supply in Drought-Ravaged Region,,none,none,0,0,0,0
964,https://www.propertynoise.com.au/multi-billionaire-property-king-harry-triguboff-says-chinese-investors-have-stopped-buying-apartments-in-sydney/,Multi-billionaire property king Harry Triguboff says Chinese investors have stopped buying apartments in Sydney - Property News Australia,,AUS,chinese,0,0,0,0
965,https://www.itsecuritynews.info/chinese-apt-group-naikon-targeted-western-australia-government/,Chinese APT group Naikon targeted Western Australia government | | IT Security News,,AUS,none,0,0,0,0
972,https://www.clickysound.com/chinese-state-media-has-called-australia-a-giant-kangaroo-that-acts-like-a-dog-to-the-us-after-australia-called-for-an-independent-investigation-into-the-origins-of-covid-19/,"Chinese state media has called Australia ""A giant kangaroo that acts like a dog to the US"" after Australia called for an independent investigation into the origins of COVID-19",,AUS,none,0,0,0,0
978,https://www.skynews.com.au/details/_6154280808001,US engages in the same 'sci-fi fantasy conspiracies' as the Chinese | Sky News Australia,,none,none,0,0,0,0
979,https://www.quora.com/How-should-countries-like-Australia-deal-with-the-increasing-risk-of-doing-business-with-the-Chinese-government-s-economic-coercion,How should countries like Australia deal with the increasing risk of doing business with the Chinese governmentâ€™s economic coercion?,,AUS,none,0,0,0,0
981,http://www.topbuzz.com/a/6823225052985557510?app_id=1106&c=tw&gid=6823225052985557510&impr_id=6823236405162969349&language=en&region=ca&user_id=6642085659925069829,Australia PM says new coronavirus most likely emerged from Chinese wildlife market,,none,none,0,0,0,0
986,https://www.adelaidenow.com.au/news/national/chinese-newspaper-labels-australia-a-giant-kangaroo-that-serves-as-a-dog-to-the-us/video/c92da00b181a8f22297aee67c09f6e4a,Chinese newspaper labels Australia â€˜a giant kangaroo that serves as a dog to theÂ USâ€™,,AUS,none,0,0,0,0
988,https://newswires.com.au/share/lithium-australia-to-enter-chinese-ev-battery-supply-chain-20200506,Lithium Australia to enter Chinese EV battery supply chain,,none,none,0,0,0,0
996,https://www.ngrealnews.com/2020/05/cartoon-in-chinese-media-depicts.html,Cartoon in Chinese media depicts Australia as Americaâ€™s servant,,none,none,0,0,0,0
1004,https://www.dailytelegraph.com.au/news/national/chinese-newspaper-labels-australia-a-giant-kangaroo-that-serves-as-a-dog-to-the-us/video/c92da00b181a8f22297aee67c09f6e4a,Chinese newspaper labels Australia â€˜a giant kangaroo that serves as a dog to theÂ USâ€™,,AUS,none,0,0,0,0
1011,https://acechatnews.wordpress.com/2020/05/23/chinese-owned-capilano-honey-bribe-australian-judges-so-they-can-sell-their-fake-imported-honey-in-australia/,Chinese owned Capilano Honey bribe Australian judges so they can sell their fake imported honey in Australia,,none,none,0,0,0,0
1012,https://wealthy-healthylife.com/?p=17641,Australia PM says new coronavirus most likely emerged from Chinese wildlife market,,AUS,none,0,0,0,0
1015,https://australian-news.site/chinese-investors-could-stop-australias-property-market-from-collapsing/,Chinese Investors Could Stop Australia's Property Market From Collapsing,,none,none,0,0,0,0
1016,https://www.youtube.com/watch?v=sDu45SFuc44,Just in: â›”ïŽ¥Chinese not allowed to enter supermarket in AUSTRALIA.,,AUS,chinese,0,0,0,0
1024,https://www.news.com.au/national/direct-propaganda-from-the-chinese-communist-party-once-again-threatens-australia/video/6dfe706addb70fee35eecb54110c81a9,â€˜Direct propagandaâ€™ from the Chinese Communist Party once again threatens Australia,,AUS,none,0,0,0,0
1040,https://www.theepochtimes.com/mkt_eet/chinese-investment-in-australia-continues-falling-us-holds-top-spot_3345971.html,"Chinese Investment in Australia Continues to Decline, US Holds Top Spot",,none,none,0,0,0,0
1043,https://www.news.com.au/national/cheaper-energy-prices-will-make-australia-competitive-against-chinese-slave-labour/video/d60949035b237c59a6d87dead41601a0,Cheaper energy prices will make Australia competitive against â€˜Chinese slave labourâ€™,,AUS,none,0,0,0,0
1052,https://www.heraldsun.com.au/news/national/direct-propaganda-from-the-chinese-communist-party-once-again-threatens-australia/video/6dfe706addb70fee35eecb54110c81a9,â€˜Direct propagandaâ€™ from the Chinese Communist Party once again threatensÂ Australia,,AUS,none,0,0,0,0
1056,https://www.dailymail.co.uk/news/article-8422653/Deeply-troubling-Chinese-firm-Communist-ties-set-build-hydro-power-stations-Australia.html,'Deeply troubling': Chinese firm with Communist ties set to build hydro power stations in Australia,,AUS,none,0,0,0,0
1058,https://www.smh.com.au/politics/federal/chinese-students-will-not-go-there-beijing-education-agents-warn-australia-20200610-p55151.html,"Chinese students will not come to Australia, Beijing's education agents say",,AUS,chinese,0,0,0,0
1062,https://www.rnz.co.nz/news/world/418396/do-not-travel-to-australia-chinese-government-warns-citizens-of-increased-racism,'Do not travel to Australia': Chinese Government warns citizens of increased racism,,AUS,chinese,0,0,1,3
1068,https://www.scmp.com/news/asia/australasia/article/3090673/australian-mp-shaoquett-moselmanes-home-raided-over-links,Australian MP Shaoquett Moselmaneâ€™s home raided over links to Chinese Communist Party,,AUS,none,0,0,0,0
1072,https://www.abc.net.au/news/2020-06-21/historic-chinese-grave-hunter-agricultural-wartime-contribution/12374842,Historian Juanita Kwok studies Chinese agricultural and wartime contribution in regional Australia,,AUS,chinese,0,0,1,4
1080,https://www.theepochtimes.com/us-senator-wants-australia-and-allies-to-join-a-new-cold-war-against-chinese-communism_3382975.html,US Senator Wants Australia and Allies to Join a New Cold War Against Chinese Communism,,none,none,0,0,0,0
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
