ID,URL,Title,body,Country,Group,Protest,Protest_Type,Discrim,Discrim_Type
3349,https://timesofindia.indiatimes.com/city/chennai/tamil-nadu-man-on-death-row-for-dalit-son-in-laws-murder-acquitted/articleshow/76519447.cms,Tamil Nadu man on death row for Dalit son-in-lawâ€™s murder acquitted | Chennai News - Times of India,,IND,dalit,0,,,
3366,https://www.india.com/viral/minority-lives-matter-dalit-mens-heads-shaved-in-up-paraded-with-shoes-hung-around-their-neck-after-being-beaten-4056184/,"Minority Lives Matter: Dalit Menâ€™s Heads Shaved in UP, Paraded With Shoes Hung Around Their Neck After Being Beaten",,IND,dalit,1,1,,
3375,https://www.firstpost.com/india/madras-high-court-acquits-man-accused-of-killing-dalit-son-in-law-in-2016-sets-aside-death-sentence-of-five-others-8512361.html,"Madras High Court acquits man accused of killing Dalit son-in-law in 2016, sets aside death sentence of five others",,IND,dalit,0,,,
3396,https://timesofindia.indiatimes.com/city/bareilly/basic-education-officer-three-govt-teachers-among-5-booked-for-intimidating-dalit-activist/articleshow/76266823.cms,"Basic education officer, three govt teachers among 5 booked for intimidating Dalit activist | Bareilly News - Times of India",,IND,dalit,0,,,
3398,https://counterview.org/2020/06/10/blacklivesmatter-indias-dalit-panther-movement-was-inspired-by-us-black-panthers/,#BlackLivesMatter: Indiaâ€™s Dalit Panther movement was inspired by US Black Panthers,,none,dalit,0,,,
3400,https://www.kractivist.org/a-caste-murder-of-a-dalit-man-ends-dreams-built-on-years-of-hard-work/,A Caste Murder Of A Dalit Man Ends Dreams Built On Years Of Hard Work - Kractivism,,IND,dalit,0,,,
3438,https://www.news18.com/news/india/dalit-activists-write-to-sonia-gandhi-for-removal-of-manus-statue-from-rajasthan-hc-premises-2688323.html,Dalit Activists Write to Sonia Gandhi for Removal of Manu's Statue from Rajasthan HC Premises,,IND,dalit,1,1,,
3447,https://www.edexlive.com/news/2020/jun/19/cuk-professor-dalit-student-caste-discrimination-harassment-12760.html,CUK Professor moves court after being accused of discrimination by dalit scholar,,IND,dalit,1,1,,
3458,https://www.thehindu.com/news/national/telangana/shrc-orders-probe-into-complaint-by-dalit-farmer/article31892537.ece,SHRC orders probe into complaint by Dalit farmer,,IND,dalit,0,,,
3475,https://ythisnews.com/dalit-father-son-beaten-to-death-over-property-dispute/,"Dalit father, son beaten to death over property dispute - Y This News",,IND,dalit,0,,,
3505,https://south-asian-monitor.com/en/reports/india-unable-to-access-online-classes-dalit-girl-kills-herself,India Unable to access online classes Dalit girl kills herself,,none,none,0,,,
3508,https://www.theindiaprint.com/sports-news-english/complaint-filed-against-yuvraj-singh-for-comment-on-dalit-society-22482,Complaint filed against Yuvraj Singh for comment on Dalit society,,none,none,0,,,
3515,https://www.youtube.com/watch?v=IlD98sFYkfg,"Ground Report: Dalit Men Beaten, Paraded in UP | NewsClick",,none,none,0,,,
3523,https://roundtableindia.co.in/index.php?option=com_content&view=article&id=4880:the-polyphony-of-dalit-criticism-in-malayalam&catid=119:feature&Itemid=132,The Polyphony of Dalit Criticism in Malayalam,,IND,dalit,0,,,
3529,https://thesecondangle.com/dalit-huts-set-aflame-after-a-clash-with-muslims-communal-tension-escalates-in-jaunpur-up/,"Dalit Huts Set Aflame After A Clash With Muslims. Communal Tension Escalates In Jaunpur, UP â€“ The Second Angle",,IND,dalit,0,,,
3531,https://electionfacts.in/2020/06/latest/dalit-lives-matter-dalit-teen-killed-by-upper-caste-men-for-visiting-temple/,'Dalit Lives Matter': Dalit teen killed by 'upper caste' men for Visiting Temple,,IND,dalit,1,1,,
3543,https://eng.himalsanchar.com/eu-missions-in-kathmu-deplore-killing-of-dalit-youths-in-rukum/,EU missions in Kathmu deplore killing of Dalit youths in Rukum | Himal Sanchar | Himal Sanchar,,none,dalit,0,,,
3558,https://blackleaderanalysis.com/2020/06/24/dalit-dadtak-interview-1/,Dalit Dastak Interview 1,,none,none,0,,,
3568,https://www.latestly.com/agency-news/haryana-vhp-expresses-displeasure-with-manohar-lal-khattar-govt-over-dalit-persecution-religious-conversion-of-hindus-in-mewat-region-1818974.html,"Haryana: VHP Expresses Displeasure With Manohar Lal Khattar Govt Over Dalit Persecution, Religious Conversion of Hindus in Mewat Region",,IND,dalit,0,,,
3573,https://indileak.com/2020/06/yogi-orders-invoking-nsa-against-those-responsible-for-burning-dalit-houses/,Yogi orders invoking NSA against those responsible for burning Dalit houses,,IND,dalit,0,,,
3581,http://epaper.telegraphindia.com/imageview_334188_4026790_4_71_08-06-2020_3_i_1_sf.html,Dalit teen shot after temple visit,,IND,dalit,0,,,
3583,https://thewire.in/caste/up-dalit-teen-killed,UP: Dalit Teen Killed by â€˜Upper Casteâ€™ Men After Entering a Temple,,IND,dalit,0,,,
3586,https://newsorb360.com/20-year-old-dalit-boy-lynched-to-death-in-maharashtra-on-grounds-of-casteism/,20 YEAR OLD DALIT BOY LYNCHED TO DEATH IN MAHARASHTRA ON GROUNDS OF CASTEISM.,,IND,dalit,0,,,
3588,https://www.newskarnataka.com/india/yogi-orders-nsa-against-those-who-burnt-dalit-houses,Yogi orders NSA against those who burnt Dalit houses,,IND,dalit,0,,,
3589,https://eng.himalsanchar.com/parliamentary-panel-to-be-formed-to-probe-killing-of-dalit-youths-in-rukum/,Parliamentary panel to be formed to probe killing of Dalit youths in Rukum | Himal Sanchar | Himal Sanchar,,none,dalit,0,,,
3590,https://peppertales.in/dalit-boy-killed-over-prayer-at-up-temple/,Dalit boy killed over prayer at UP temple,,none,none,0,,,
3600,https://ashishshukla-92505.medium.com/next-time-you-quote-them-on-dalits-put-them-to-this-neutrality-test-7f0bf66c30be,"Next time you quote them on Dalits, put them to this neutrality test",,IND,dalit,0,,,
3615,https://www.realindia.exposed/2020/06/india-dalits-and-tribal-christians_18.html,INDIA Dalits and tribal Christians demand justice for Samaru Madkami killed in Kenduguda - AsiaNews,,IND,dalit,1,1,,
3622,https://www.realindia.exposed/2020/06/muslim-mob-set-house-on-fire-ransacked.html,"â€œMuslim mob set the house on fire, ransacked shops and looted jewelleryâ€: Narrates Pooja, Dalit victim of the communal clashes in Jaunpur",,IND,dalit,0,,,
3625,https://dsnuk.org/2020/06/23/uks-largest-indian-dating-website-removes-question-on-skin-tone/,UKâ€™s Largest Indian Dating Website removes Question on Skin Tone | Dalit Solidarity Network,,IND,none,1,1,,
3628,http://www.thehawk.in/states/uttar-pradesh/yogi-orders-nsa-against-those-who-burnt-dalit-houses-152578,Yogi orders NSA against those who burnt Dalit houses,,IND,dalit,0,,,
3630,https://www.jihadwatch.org/2020/06/india-muslim-mob-menaces-dalits-with-sticks-burns-down-a-dozen-dalit-houses-causes-massive-damage-to-14-others,"Muslim mob menaces Dalits with sticks, burns down a dozen Dalit houses, causes massive damage to 14 others",,IND,dalit,0,,,
3633,https://threadreaderapp.com/thread/1277158929663811584.html,"Thread by &Datlitwriter: Just saying- I am Dalit. I knew it when I was a child. I hid it till I was 18. Then I did Psychology, English and Journalism at MCC. I didn'â€¦",,IND,dalit,0,,,
3637,https://threadreaderapp.com/thread/1272333073334652928.html,Thread by &surajyengde: Our friends from the Black movement in the Greater Boston area were in touch with few women folks for a while who they thought were Dalit. Uâ€¦,,none,dalit,0,,,
3647,https://www.realindia.exposed/2020/06/dalit-village-ravaged-in-jaunpur-india.html,DALIT village ravaged in Jaunpur; India 4th worst affected globally | Top Headlines - Times Now,,IND,dalit,0,,,
3660,https://www.realindia.exposed/2020/06/india-dalits-and-tribal-christians_21.html,INDIA Dalits and tribal Christians demand justice for Samaru Madkami killed in Kenduguda - AsiaNews,,IND,dalit,1,1,,
3662,https://www.truescoopnews.com/newsdetail/dalit-minor-shot-by-4-upper-caste,Dalit Minor Shot By 4 Upper-Caste For Entering Temple In UP,,IND,dalit,0,,,
3673,https://www.orissapost.com/600-dalit-activists-scholars-write-to-sonia-gandhi-to-remove-manus-statue-from-rajasthan-hc/,"600 Dalit activists, scholars write to Sonia Gandhi to remove Manuâ€™s statue from Rajasthan HC - OrissaPOST",,none,none,0,,,
3703,https://www.hmtvlive.com/tags/Dr.-BR-Ambedkar-Center-for-Dalit-Studies,Read all Latest Updates on and about Dr. BR Ambedkar Center for Dalit Studies,,none,none,0,,,
3712,https://indiareal.in/?tag=dalit-indian-chamber-of-commerce&lang=mr,Dalit Indian Chamber of commerce,,none,none,0,,,
3713,https://open.spotify.com/playlist/1aE0HT2pLmEjE8eV3SrWZv,Dalit Rechester & Partner tv,,none,none,0,,,
3723,https://defence.pk/pdf/threads/dalit-teen-shot-after-temple-visit.670245/,Dalit teen shot after temple visit,,IND,dalit,0,,,
3741,https://www.prokerala.com/news/articles/a1049654.html,"Dalit father, son beaten to death over property dispute",,IND,dalit,0,,,
3748,https://thewire.in/caste/karnataka-dalit-man-assaulted-touching-upper-caste-man-motorcycle,Karnataka: Dalit Man Assaulted for â€˜Touchingâ€™ an Upper Caste Man's Motorcycle,,IND,dalit,0,,,
3756,https://news.trust.org/item/20200716153009-m3uiv/,Outrage in India after police beat Dalit farmers and destroy crops,,IND,dalit,1,3,,
3775,https://www.bbc.com/news/world-asia-india-53434716,Anger over video of Indian police attacking Dalit couple,,IND,dalit,1,3,,
3780,https://www.scoopwhoop.com/news/madhya-pradesh-cops-beat-up-couple-for-resisting-eviction/,Madhya Pradesh Police Brutally Assaults Dalit Couple Over Land Dispute,,IND,dalit,1,3,,
3803,https://www.republicworld.com/india-news/law-and-order/dalit-man-allegedly-beaten-by-cops-for-not-wearing-mask-dies.html,Dalit man allegedly thrashed by Andhra cops for not wearing mask dies; Police denies role,,IND,dalit,0,,,
3810,https://www.dailyo.in/variety/dakshayani-velayudhan-dalit-woman-constituent-assembly-caste-oppression-harijan-gender-discrimination/story/1/33346.html,Remembering Dakshayani Velayudhan: The first Dalit woman graduate,,IND,dalit,0,,,
3823,https://thekashmirwalla.com/2020/07/dalit-sarpanch-resigns-after-being-tortured-by-upper-caste-bjp-leader-in-kishtwar/,"Dalit sarpanch resigns after being ""tortured"" by upper-caste BJP leader in Kishtwar",,none,none,0,,,
3825,https://www.firstpost.com/art-and-culture/indian-cinema-and-the-dalit-identity-the-groundbreaking-defiance-of-nagraj-manjules-fandry-8551491.html,"Indian cinema and the Dalit identity: The groundbreaking defiance of Nagraj Manjule's Fandry - Art-and-culture News , Firstpost",,IND,dalit,0,,,
3834,https://www.nationalheraldindia.com/national/uttar-pradesh-dalit-womans-body-refused-cremation-by-upper-caste-men-in-agra-mayawati-seeks-probe,"Uttar Pradesh: Dalit womanâ€™s body refused cremation by upper caste men in Agra, Mayawati seeks probe Â ",,IND,dalit,0,,,
3835,https://maktoobmedia.com/2020/07/05/ex-army-man-arjun-mishra-raped-killed-our-daughter-say-bihar-dalit-parents/,"Ex army-man Arjun Mishra raped, killed our daughter, say Bihar Dalit parents - Maktoob",,IND,dalit,1,1,,
3839,https://indianexpress.com/article/india/after-outrage-over-guna-police-assault-on-dalit-couple-6-cops-suspended-probe-on-6509710/,"After outrage over Guna police assault on Dalit couple, 6 cops suspended, probe on",,IND,dalit,1,3,,
3872,https://www.kalaignarseithigal.com/india/2020/07/16/question-that-misrepresented-dalit-people-in-cbse-question-paper,Question that misrepresented Dalit people in CBSE question paper,,none,none,0,,,
3873,https://www.nationalheraldindia.com/india/dalit-family-in-madhya-pradesh-forced-to-live-in-toilet,Dalit family in Madhya Pradesh forced to live in toilet,,IND,dalit,0,,,
3876,https://www.dalitcamera.com/hindutva-dalits-tribals-north-bengal/,The burgeoning presence of Hindutva identity amongst the tribal and dalit communities of North Bengal,,IND,dalit,0,,,
3889,https://timesofindia.indiatimes.com/videos/city/bengaluru/shocking-dalit-man-stripped-assaulted-for-allegedly-touching-bike-in-karnataka/videoshow/77067629.cms,"Shocking: Dalit man stripped, assaulted for allegedly 'touching' bike in Karnataka | City - Times of India Videos",,IND,dalit,0,,,
3890,https://www.forwardpress.in/2020/07/for-baburao-bagul-dalit-literature-was-about-defiance-in-the-face-of-suffering/,"For Baburao Bagul, Dalit Literature was about defiance in the face of suffering",,IND,dalit,0,,,
3891,https://www.dalitcamera.com/dont-kill-varavara-rao-in-jail/,DON'T KILL VARAVARA RAO IN JAIL Â· Dalit Camera,,IND,dalit,1,1,,
3896,https://www.thequint.com/news/india/guna-suicide-bid-jyotiraditya-scindia-assures-support-to-dalit-farmer-couple,Guna Suicide Bid: Scindia Assures Support to Dalit Farmer Couple,,IND,dalit,1,3,,
3899,https://www.thenewsminute.com/article/dalit-man-detained-not-wearing-mask-dies-police-custody-andhra-pradesh-129235,Dalit man detained for not wearing mask dies in police custody in Andhra Pradesh,,IND,dalit,0,,,
3904,https://www.arre.co.in/social-commentary/dalit-couple-consume-pesticide-police-brutality-mp/,"Dalit Couple in Madhya Pradesh Assaulted by Cops, Cosume Pesticide",,IND,dalit,1,3,,
3910,https://www.altnews.in/old-unrelated-video-from-rajasthan-falsely-shared-as-a-dalit-boy-and-a-girl-paraded-naked-and-beaten-up-in-deoria-up/,"Old video from Rajasthan falsely shared as Dalit boy and girl stripped naked, thrashed in UP - Alt News",,IND,dalit,0,,,
3911,https://www.timesnownews.com/mirror-now/in-focus/article/dalit-couple-consumes-poison-during-eviction-drive-in-mp-cm-orders-probe/622271,"MP CM Shivraj Singh Chouhan orders removal of Guna Collector, SP after Dalit couple consumes poison",,IND,dalit,1,3,,
3913,https://indianexpress.com/article/india/drive-to-clear-land-after-dalit-couple-suicide-bid-guna-collector-sp-out-6507868/,"Drive to clear land: After Dalit couple suicide bid, Guna Collector, SP out",,IND,dalit,1,3,,
3918,https://www.northeasttoday.in/2020/07/26/tumi-key-the-stunned-dalit-girl-says-i-am-asiad-gold-medalist-an-arjuna-awardee/,"â€˜Tumi Key?â€™ The Stunned Dalit Girl says, â€˜I am Asiad Gold Medalist, an Arjuna Awardee.â€™ Â» Northeast Today",,IND,dalit,1,3,,
3920,https://www.siasat.com/telangana-dalit-girl-found-dead-family-alleges-rape-and-murder-1922974/,"Telangana: Dalit girl found dead, family alleges rape and murder",,IND,dalit,0,,,
3921,https://historicly.substack.com/p/caste-dismissed-dalit-schooling-in,Caste Dismissed: Dalit Schooling in Colonial India with Dr Sumeet Mhaskar,,IND,dalit,0,,,
3925,https://maktoobmedia.com/2020/07/16/police-brutality-on-dalit-family-bjp-govt-faces-flak-removes-collector-sp/,"MP Police brutality on Dalit family: BJP Govt faces flak, removes Collector, SP - Maktoob",,IND,dalit,1,3,,
3941,https://www.recordnepal.com/police-charge-at-dalit-protestors-in-janakpur,Police charge at Dalit protestors in Janakpur - The Record,,IND,dalit,1,3,,
3945,https://timesofindia.indiatimes.com/city/jaipur/dalit-woman-thrashed-in-churu/articleshow/76915916.cms,Dalit woman thrashed in Churu | Jaipur News - Times of India,,IND,dalit,0,,,
3953,https://www.indiaglitz.com/tamil-nadu-pudukkottai-7-year-old-dalit-girl-who-went-missing-found-dead-raped-murdered-neighbour-injuries-on-face-tamil-news-264293,Tamil Nadu: 7-year-old Dalit girl brutally raped and murdered by neighbour; people outraged - Tamil News - IndiaGlitz.com,,IND,dalit,0,,,
3959,https://www.indiatoday.in/india/story/mayawati-demands-high-level-inquiry-after-villagers-stop-dalit-woman-cremation-in-agra-1706106-2020-07-30,Mayawati demands high-level inquiry after villagers stop Dalit woman's cremation in Agra,,IND,dalit,0,,,
3969,https://timesofindia.indiatimes.com/india/after-cisco-case-dalit-rights-group-collects-testimonies-on-caste-privilege-in-the-us/articleshow/77111506.cms,"After Cisco case, Dalit rights group collects testimonies on caste privilege in the US",,none,dalit,0,,,
3979,https://www.dalitcamera.com/delhi-failure-rehabilitation-manual-scavengers/,Delhi's shame: The complete failure of rehabilitation of the manual scavengers Â· Dalit Camera,,IND,dalit,0,,,
3991,https://bangaloremirror.indiatimes.com/news/india/andhra-pradesh-dalit-youth-tonsured-at-police-station-over-petty-dispute/articleshow/77087696.cms,Andhra Pradesh: Dalit youth tonsured at police station over petty dispute,,IND,dalit,0,,,
3994,https://www.thenewsminute.com/article/tn-dalit-family-alleges-minor-was-made-carry-faeces-defecating-anothers-land-128971,TN Dalit family alleges minor was made to carry faeces for defecating in caste Hindu's land,,IND,dalit,0,,,
3995,https://www.newindianexpress.com/states/tamil-nadu/2020/jul/17/tamil-nadu-man-booked-for-assaulting-dalit-boy-forcing-him-to-carry-faeces-2171175.html,"Tamil Nadu man booked for assaulting Dalit boy, forcing him to carry faeces",,IND,dalit,0,,,
