ID,URL,Title,body,Country,Group,Protest,Protest_Typ,Discrim,Discrim_Type
476,https://www.youtube.com/watch?v=mYpvWxJa5mc,The Serbians defeat the Bulgarians (1916),,none,bulgarian,0,0,0,0
480,https://www.youtube.com/watch?v=_zXhhTIXn4E,Are Bulgarians the nicest Europeans?!,,none,bulgarian,0,0,0,0
485,https://sofiaglobe.com/2020/10/01/poll0560of0bulgarians0believe0official0information0about0covid019/,Poll: 56% of Bulgarians believe official information about Covid019,,BUL,bulgarian,0,0,0,0
490,https://www.balcanicaucaso.org/eng/Areas/Bulgaria/Bulgarians0a0vanishing0people032347,"Bulgarians, a vanishing people?",,BUL,bulgarian,0,0,0,0
494,https://www.quora.com/Do0Bulgarians0understand0speak0Russian,Do Bulgarians understand/speak Russian?,,BUL,bulgarian,0,0,0,0
495,https://steamcommunity.com/sharedfiles/filedetails/?id=2261720114,Steam Community :: Screenshot :: 3 achievements as greece in one run. Got a bit of turkey and germany. But bulgarians took my territory somehow..,,none,bulgarian,0,0,0,0
497,https://www.youtube.com/watch?v=5If188HxPpE,CRAZY GAME | Arabia Jordan (Chinese) vs TheMax (Bulgarians),,none,bulgarian,0,0,0,0
508,https://www.youtube.com/watch?v=NbaOIb7PDgM,[ES] Defensive playstyle vs Bulgarians,,none,bulgarian,0,0,0,0
519,https://sofiaglobe.com/2020/11/20/covid0190bulgarians0among0least0supportive0of0restrictions0in0eu0survey0shows/,"Covid019: Bulgarians among least supportive of restrictions in EU, survey shows",,BUL,bulgarian,1,3,0,0
522,https://bnr.bg/en/post/101380826/bulgarians0arriving0in0uk0to0be0released0from0quarantine0with0negative0pcr0test0performed0after05th0day0of0self0isolation,Bulgarians arriving in UK can be released from quarantine,,BUL,bulgarian,0,0,0,0
525,https://bnr.bg/en/post/101374915/what0bulgarians0living0in0the0uk0can0expect0after0brexit,What Bulgarians living in the UK can expect after Brexit,,none,bulgarian,0,0,0,0
528,https://www.euractiv.com/section/politics/short_news/bulgarians-not-aware-of-the-european-green-deal/,Bulgarians not aware of the European Green Deal,,BUL,bulgarian,0,0,0,0
530,https://www.novinite.com/articles/206685/Bulgarians+Celebrate+St.+Catherine%E2%80%99s+Day,Bulgarians Celebrate St. Catherine’s Day - Novinite.com - Sofia News Agency,,BUL,bulgarian,0,0,0,0
532,https://english.republika.mk/news/macedonia/pancev-bulgaria-simply-protects-the-identity-of-bulgarians-and-bulgarian-history/,Pancev: Bulgaria simply protects the identity of Bulgarians and Bulgarian history - Republika English,,BUL,bulgarian,0,0,0,0
533,https://www.novinite.com/articles/206607/Trend%3A+Bulgarians+Feel+More+Secure+about+Their+Jobs+but+Have+No+Savings,Trend: Bulgarians Feel More Secure about Their Jobs but Have No Savings - Novinite.com - Sofia News Agency,,BUL,bulgarian,0,0,0,0
